,Artist,Biography,Listeners,Playcount,Similar
376,Udo Lindenberg,"Lindenberg (born May 17, 1946 in Gronau) started his musical career as a drummer. In 1969 Lindenberg founded his first band Free Orbit and also appeared as a studio and guest musician (with Michael Naura, Knut Kiesewetter). In 1970 he collaborated as a drummer with jazz-saxophonist Klaus Doldinger in Munich. In 1971, a band founded by Lindenberg, Passport put out its first album, with Lindenberg on drums. He also played drums for the theme music for the German TV series Tatort. <a href=""https://www.last.fm/music/Udo+Lindenberg"">Read more on Last.fm</a>",208401,3833360,"('Marius Müller-Westernhagen', 'Herbert Grönemeyer', 'Pur', 'Rio Reiser', 'Heinz Rudolf Kunze')"
377,Умка и Броневик," <a href=""https://www.last.fm/music/+noredirect/%D0%A3%D0%BC%D0%BA%D0%B0+%D0%B8+%D0%91%D1%80%D0%BE%D0%BD%D0%B5%D0%B2%D0%B8%D0%BA"">Read more on Last.fm</a>",7623,95158,()
378,Grinding Reaction,"Hardcore Metal from São Paulo, Brazil. Check https://grindingreaction.bandcamp.com/ <a href=""https://www.last.fm/music/Grinding+Reaction"">Read more on Last.fm</a>",255,2056,"('Escombro', 'Fucking Violence', 'Ação Direta', 'Sujera', 'Tonelada')"
379,Zvuki Mu,"Zvuki Mu Russian rock band was founded in Moscow in the early 1980's. Its lead singer and songwriter Pyotr Mamonov is one of the most creative, revered and eccentric figures of the Russian art scene, whose absurdist lyrics are as playful and disturbing as his vocal style and explosive on-stage presence. The band's sound combined starkly simple yet textured melodies with synthesizer sounds, quite unlike anything else heard in Russian rock at the time. One of Zvuki Mu's albums was produced by the famous British musician and producer Brian Eno. <a href=""https://www.last.fm/music/Zvuki+Mu"">Read more on Last.fm</a>",18197,135822,"('Leonid Fyodorov', 'Хвост', 'Ночной Проспект', 'viktor tsoi', 'Mikhail Boyarskiy')"
380,Status Quo,"Status Quo is a British rock band (London, England) with strong boogie line. The group was founded by bassist Alan Lancaster and guitarist Francis Rossi in 1962.

They began as a rock and roll freakbeat band called The Spectres. By 1967, with very little commercial success, they discovered psychedelia and changed their name to Traffic (later Traffic Jam, to avoid confusion with Steve Winwood's Traffic.) At this time the line-up also included organist Roy Lynes and drummer John Coghlan. <a href=""https://www.last.fm/music/Status+Quo"">Read more on Last.fm</a>",852477,11332136,"('Sweet', 'Slade', 'Nazareth', 'UFO', 'Cliff Richard')"
381,Havana Black,"The Havana Black Story is a genuine rock 'n' roll saga about a Finnish band tumble-weeding its way from Finland to the USA. With their debut-album ""Faceless Days"" (1987), Havana Black found a small yet loyal group of fans, while the press found another beast to pry on: Havana Black was ""just another retro-rock band"".

Yet Havana Black was to be the FIRST ""another retro-rock band"" ever to enter the Billboard Charts. Following their success Havana Black packed their bags and moved to the US. <a href=""https://www.last.fm/music/Havana+Black"">Read more on Last.fm</a>",3265,42229,"('Gringos Locos', 'Zero Nine', 'Peer Günt', 'The Nights of Iguana', 'Los Bastardos Finlandeses')"
382,The Mary Janes,"In 1990 Mic Christopher formed the band, the Mary Janes with former Kíla bass player and fellow busker, Karl Odlum, guitarist, Simon Good and Steven Hogan on drums.

Over the next nine years The Mary Janes played together in three different guises. Firstly with Steven on drums and then after he left the band stayed together and recorded their first album (Bored Of Their Laughing) as a three piece without drums.

In 1994 the Mary Janes signed a publishing <a href=""https://www.last.fm/music/The+Mary+Janes"">Read more on Last.fm</a>",5145,30991,"('Mark Geary', 'The Walls', 'Nina Hynes', 'Mic Christopher', 'Martin Finke')"
383,Poleposition," <a href=""https://www.last.fm/music/Poleposition"">Read more on Last.fm</a>",234,1466,"('David Thomas and The Holy Soul', 'Eart & Fire', 'Family Free Rock', 'The Rainflowers', 'The R51 Broadcast')"
384,Danny Dean and the Homewreckers,"They are a Rockabilly group from Los Angeles. performing in 1950s. <a href=""https://www.last.fm/music/+noredirect/Danny+Dean+and+the+Homewreckers"">Read more on Last.fm</a>",19,100,()
385,Bill Cantos," <a href=""https://www.last.fm/music/Bill+Cantos"">Read more on Last.fm</a>",13651,60783,"('Chris Christian', 'David Diggs', 'Planet 3', 'Maxus', 'Kere Buchanan')"
386,Dog On Fleas," <a href=""https://www.last.fm/music/Dog+On+Fleas"">Read more on Last.fm</a>",1674,14646,"(""Boby's Freunde"", 'Randy Kaplan', 'Geraldino', 'Noemi Gebremedhin', 'Kiddy Contest Kids')"
387,Dada Ante Portas,"www.dada-ante-portas.com
www.myspace.com/dadaanteportas  
www.youtube.com/dadaanteportas  
www.facebook.com/pages/Dada-Ante-Portas/38448025973?ref=ts 

Dada (ante portas) ist eine Schweizer Rockband aus Luzern, die 1997 gegründet wurde. Die Band besteht aus fünf Lehrern, dem Sänger Pee Wirz , den Gitarristen Luc Bachmann  und Lukas Schaller  und dem Schlagzeuger Thommy Lauper . Der Bassist Mitch Prest  gab im Jahre 2006 den Austritt aus der Gruppe bekannt. <a href=""https://www.last.fm/music/Dada+Ante+Portas"">Read more on Last.fm</a>",5721,65548,"('Plüsch', 'Subzonic', 'Dada (Ante Portas)', 'Florian Ast', 'Adrian Stern')"
388,VA-BANK," <a href=""https://www.last.fm/music/VA-BANK"">Read more on Last.fm</a>",1718,9347,"('Serga', 'Konstantin Nikolsky', 'Nol', 'Neschastny Sluchai', 'Leprikonsy')"
389,Red Cardell," <a href=""https://www.last.fm/music/Red+Cardell"">Read more on Last.fm</a>",3046,55271,"('Guichen', 'Bagad Kemper', 'The Celtic Social Club', 'Sonerien Du', 'Plantec')"
390,Steve Goodie,"Steve Goodie is a comedy musician and song parodist from Nashville, TN and is a regular on the nationally syndicated Dr. Demento Show. He is also known for his Harry Potter songs which are frequently aired on XM-Kids. <a href=""https://www.last.fm/music/Steve+Goodie"">Read more on Last.fm</a>",2495,23901,"('Devo Spice', 'Seamonkey', 'Dino-Mike', 'Carrie Dahlby', 'Worm Quartet')"
391,Sonny Burgess,"There are two artists named Sonny Burgess:

1) Albert Austin ""Sonny"" Burgess (May 28, 1931 – August 18, 2017) was an American rockabilly guitarist and singer.

In the early 1950s, Burgess played boogie woogie music in dance halls and bars around Newport. Burgess, Kern Kennedy, Johnny Ray Hubbard, and Gerald Jackson formed a boogie-woogie band they called the Rocky Road Ramblers. In 1954, following a stint in the US Army (1951–53), Burgess re-formed the band <a href=""https://www.last.fm/music/Sonny+Burgess"">Read more on Last.fm</a>",48134,230466,"('Billy Lee Riley', 'Warren Smith', 'Carl Perkins', 'Charlie Feathers', 'Janis Martin')"
392,Joan Isaac," <a href=""https://www.last.fm/music/Joan+Isaac"">Read more on Last.fm</a>",1706,8517,"('Marina Rossell', 'Maria Del Mar Bonet', 'Raimon', 'Sisa', 'Grup de folk')"
393,Don Vilanova Botafogo,"Miguel ""Botafogo"" Vilanova was born on February 7, 1956. He began playing classical guitar at age 9.

At 12 he got his first electric guitar. His professional debut was at age 17 joining Pappo's Blues. From there he participated in Engranaje, Avalancha (recording a single), Carolina and Studebaker.

Between 1977 and 1984 he lived in Madrid where he joined, among others, the group Cucharada. With Joaquín Sabina he records ""Viceversa""; with Antonio Flores he recorded ""Antonio"" <a href=""https://www.last.fm/music/Don+Vilanova+Botafogo"">Read more on Last.fm</a>",892,7207,"('La Rata Blusera', 'Las Blacanblus', 'Durazno de Gala', 'Alambre Gonzalez', 'Juanse')"
394,The Kinks,"The Kinks (1963–1996; 2018-present) are an English pop-rock group that came out of the British R&B scene of the early 1960s. Formed in Muswell Hill, Middlesex, by brothers Ray Davies and Dave Davies in 1964 and categorised in the United States as a ""British Invasion"" band, the Kinks are recognised as one of the most important and influential rock groups of the era. In 1990, their first year of eligibility, the original four members were inducted into the Rock & Roll Hall of Fame. <a href=""https://www.last.fm/music/The+Kinks"">Read more on Last.fm</a>",2990290,78718712,"('Dave Davies', 'The Who', 'The Zombies', 'Small Faces', 'The Byrds')"
395,Erick Hovey,"Erick Hovey released two more CD’s in 2009, ”Recycled Souls”, and “Blues Farm”. To Erick, the blues is the best genre to express himself in, but isn’t limiting to his fertile imagination in arranging and peppering his music with seasonings of jazz, funk, old power trio rock, and newer folk fusion styles. everything blends together.  Erick’s music takes the myriad of blues styles, THEN, fuses lyrical content that has not only good humored nods towards classic blues and rock cliches’ <a href=""https://www.last.fm/music/Erick+Hovey"">Read more on Last.fm</a>",611,4835,"('John Earl Walker', 'Little Mack Simmons', 'Scott Ellison', 'Slo Leak', 'Bill Stuve')"
396,Frankie Laine,"Frankie Laine, born Francesco Paolo LoVecchio (30 March 1913 – 6 February 2007), was an American singer and one of the more successful hit-makers of the late 1940s and early 1950s.   Laine has had worldwide sales of over 250 million disks, and has earned 21 gold records. Originally a rhythm and blues influenced jazz singer, his energetic, passionate style has led some to consider him the first of the blue-eyed soul singers.  Eventually he expanded to such varied genres as popular standards <a href=""https://www.last.fm/music/Frankie+Laine"">Read more on Last.fm</a>",179322,981807,"('Eddie Fisher', 'Johnnie Ray', 'Guy Mitchell', 'Jimmy Dean', 'The Four Aces')"
397,Atomic Rooster,"Atomic Rooster was a British hard rock and progressive rock band active primarily during the 1970s and early 1980s. The group was founded in 1969 by keyboardist Vincent Crane, following his departure from The Crazy World of Arthur Brown, a band he co-founded in 1966. The original lineup also included drummer Carl Palmer.

Crane and Palmer formed Atomic Rooster after returning to England from the United States, where they had toured with The Crazy World of Arthur Brown. <a href=""https://www.last.fm/music/Atomic+Rooster"">Read more on Last.fm</a>",159065,1727451,"('Beggars Opera', 'Wishbone Ash', 'Spooky Tooth', 'Van der Graaf Generator', 'Captain Beyond')"
398,Bill Justis,"William Everett ""Bill"" Justis, Jr. (October 14, 1926 – July 15, 1982) was an American pioneer rock and roll musician, composer, and musical arranger, best known for his 1957 Grammy Hall of Fame song, ""Raunchy."" As a songwriter, he was also often credited as Bill Everette.

Justis was born in Birmingham, Alabama but grew up in Memphis, Tennessee and studied music at Christian Brothers College (high school department) and Tulane University in New Orleans, Louisiana. <a href=""https://www.last.fm/music/Bill+Justis"">Read more on Last.fm</a>",33137,113408,"('Billy Lee Riley', 'Carl Perkins', 'Bill Haley & His Comets', 'Buddy Holly', 'Duane Eddy')"
399,Sheena Easton,"Sheena Easton (born Sheena Shirley Orr, 27 April 1959) is a two-time Grammy Award winning Pop singer and actress originally from Bellshill, Scotland. Sheena became famous for being the subject of the UK TV programme ""The Big Time"", a late 70s reality TV series which recorded her attempts to gain a record contract. She suceeded spectacularly by having two singles in the U.K. top 10 at the same time in 1980. She eventually signed with EMI Records.
 <a href=""https://www.last.fm/music/Sheena+Easton"">Read more on Last.fm</a>",354555,2457516,"('Olivia Newton-John', 'Debbie Gibson', 'Exposé', 'Kim Wilde', 'Samantha Fox')"
400,Buddy Guy,"Buddy Guy (born George Guy, July 30, 1936 in Lettsworth, Louisiana) is an American blues music and rock music guitarist, as well as a singer. Known as an inspiration to Jimi Hendrix and other 1960s blues and rock legends, Guy is considered as an important proponent of Chicago blues made famous by Muddy Waters and Howlin' Wolf. He has influenced both widely known and local blues guitarists.

Guy is known for his showmanship; for example, he plays with drumsticks and walks into the audience whilst playing <a href=""https://www.last.fm/music/Buddy+Guy"">Read more on Last.fm</a>",686620,7784115,"('Albert King', 'Freddie King', 'Albert Collins', 'B.B. King', 'Junior Wells')"
401,Heaven Street Seven,"Popular indie/britpop band of Hungary.

After several years of planning, and playing acoustic teahouse gigs, as well as several ametuer demo recordings made in the girls showers at the college, the band known as Heaven Street Seven came into being in 1995. The founding members of the band are Krisztián Szucs and Robert Németh, who were college classmates in the city of Esztergom. Soon Gyula Orbán and Endre Kiss joined the band as well (both former members of the Paks based band Houdinis). <a href=""https://www.last.fm/music/Heaven+Street+Seven"">Read more on Last.fm</a>",13372,533290,"('Kiscsillag', 'hiperkarma', '30Y', 'Kaukázus', 'Pál Utcai Fiúk')"
402,Muddy Waters,"Muddy Waters (McKinley Morganfield, Issaquena County, Mississippi, April 4, 1913 - Westmont, Illinois,  April 30, 1983) was an American blues musician and is generally considered ""the father of Chicago Blues."" His career spanned over thirty years and he produced what are considered to be some of the finest blues songs ever, such as Hoochie Coochie Man, Mannish Boy and Got My Mojo Working. 

Muddy Waters is generally considered one of the most influential bluesmen of all time. <a href=""https://www.last.fm/music/Muddy+Waters"">Read more on Last.fm</a>",1013622,14649288,"(""Howlin' Wolf"", 'John Lee Hooker', 'Elmore James', 'Little Walter', 'Freddie King')"
403,M-Clan,"M-Clan is a Spanish rock band. The band, initially named Murcíelagos Clan, was formed in Murcia, Spain in 1992 by Carlos Tarque and Ricardo Ruipérez.

In March 1993 the band added Santiago Campillo, Pascual Saura, Juan Otero and Iñigo Uribe, under the name 'El clan de los murciélagos', (clan of bats), which soon became 'M-Clan'. The band's sound was heavily influenced by Southern rock artists. The group currently consists of Carlos Tarque (vocals), J. <a href=""https://www.last.fm/music/M-Clan"">Read more on Last.fm</a>",115710,1758373,"('Fito Y Fitipaldis', 'Celtas Cortos', 'Pereza', 'Los Ronaldos', 'Los Secretos')"
